#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0050729	Positive regulation of inflammatory response	6	145	1.07	0.77	0.0012	9606.ENSP00000162749,9606.ENSP00000215781,9606.ENSP00000256104,9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	TNFRSF1A,OSM,FABP4,IL1B,IL6,TNF
GO:0032677	Regulation of interleukin-8 production	5	86	1.22	0.81	0.0013	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,LEP,IL6,TNF,IL10
GO:0050728	Negative regulation of inflammatory response	6	147	1.07	0.76	0.0013	9606.ENSP00000162749,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000384364,9606.ENSP00000412237,9606.ENSP00000420298	TNFRSF1A,HGF,CCN3,NPY,IL10,CD200
GO:0002687	Positive regulation of leukocyte migration	6	151	1.05	0.75	0.0014	9606.ENSP00000260950,9606.ENSP00000339730,9606.ENSP00000378118,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000451040	MSTN,THBS4,CCL8,IL6,TNF,PGF
GO:0010507	Negative regulation of autophagy	5	87	1.22	0.8	0.0014	9606.ENSP00000222390,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000412237	HGF,LEP,MET,LEPR,IL10
GO:0030595	Leukocyte chemotaxis	6	149	1.06	0.75	0.0014	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000333769,9606.ENSP00000378118,9606.ENSP00000385675,9606.ENSP00000412237	IL1B,KIT,BSG,CCL8,IL6,IL10
GO:0050920	Regulation of chemotaxis	7	227	0.94	0.71	0.0014	9606.ENSP00000002829,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000317272,9606.ENSP00000339730,9606.ENSP00000385675,9606.ENSP00000451040	SEMA3F,CCN3,MSTN,MET,THBS4,IL6,PGF
GO:0022409	Positive regulation of cell-cell adhesion	8	322	0.85	0.67	0.0015	9606.ENSP00000166139,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	FSTL3,IL1B,LEP,ICOSLG,LILRB4,IL6,TNF,IL10
GO:0031348	Negative regulation of defense response	7	232	0.94	0.7	0.0015	9606.ENSP00000162749,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000363869,9606.ENSP00000384364,9606.ENSP00000412237,9606.ENSP00000420298	TNFRSF1A,HGF,CCN3,VSIG4,NPY,IL10,CD200
GO:0008625	Extrinsic apoptotic signaling pathway via death domain receptors	4	43	1.42	0.83	0.0017	9606.ENSP00000162749,9606.ENSP00000276431,9606.ENSP00000356694,9606.ENSP00000398698	TNFRSF1A,TNFRSF10B,FASLG,TNF
GO:0042592	Homeostatic process	16	1406	0.51	0.49	0.0018	9606.ENSP00000222271,9606.ENSP00000256104,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000307508,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000356694,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000436607	COMP,FABP4,CCN3,MSTN,IL1B,KIT,CALB2,LEP,MET,LEPR,BSG,FASLG,CCL8,UMOD,IL6,ADM
GO:0002920	Regulation of humoral immune response	4	46	1.39	0.8	0.0021	9606.ENSP00000263341,9606.ENSP00000363869,9606.ENSP00000398698,9606.ENSP00000498879	IL1B,VSIG4,TNF,CD59
GO:0032642	Regulation of chemokine production	5	96	1.17	0.75	0.0021	9606.ENSP00000263341,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,LILRB4,IL6,TNF,IL10
GO:0045596	Negative regulation of cell differentiation	11	685	0.66	0.56	0.0021	9606.ENSP00000002829,9606.ENSP00000166139,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000301873,9606.ENSP00000306864,9606.ENSP00000375616,9606.ENSP00000378058,9606.ENSP00000385675,9606.ENSP00000398698	SEMA3F,FSTL3,CCN3,MSTN,IL1B,LTBP3,VASN,LILRB4,EFEMP1,IL6,TNF
GO:0051960	Regulation of nervous system development	9	447	0.76	0.6	0.0022	9606.ENSP00000002829,9606.ENSP00000217386,9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000385675,9606.ENSP00000398698	SEMA3F,OXT,HGF,IL1B,KIT,FN1,PLXNB2,IL6,TNF
GO:1903530	Regulation of secretion by cell	10	564	0.7	0.58	0.0022	9606.ENSP00000162749,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000420298	TNFRSF1A,OSM,OXT,CCN3,IL1B,LEP,BSG,IL6,TNF,CD200
GO:0019218	Regulation of steroid metabolic process	5	98	1.16	0.74	0.0023	9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698,9606.ENSP00000436607	KIT,FGF19,LEP,TNF,ADM
GO:0032755	Positive regulation of interleukin-6 production	5	98	1.16	0.74	0.0023	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,LEP,BSG,IL6,TNF
GO:0034116	Positive regulation of heterotypic cell-cell adhesion	3	15	1.76	0.83	0.0023	9606.ENSP00000263341,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,TNF,IL10
GO:0044057	Regulation of system process	10	567	0.7	0.57	0.0023	9606.ENSP00000162749,9606.ENSP00000217386,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	TNFRSF1A,OXT,HGF,CCN3,MSTN,KIT,LEP,TNF,IL10,ADM
GO:0045766	Positive regulation of angiogenesis	6	166	1.01	0.69	0.0023	9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000451040	HGF,IL1B,EPHA1,IL10,ADM,PGF
GO:0050708	Regulation of protein secretion	7	250	0.9	0.65	0.0023	9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000420298	CCN3,IL1B,LEP,BSG,IL6,TNF,CD200
GO:0150078	Positive regulation of neuroinflammatory response	3	15	1.76	0.83	0.0023	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,IL6,TNF
GO:1905952	Regulation of lipid localization	6	167	1.01	0.69	0.0023	9606.ENSP00000217386,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398698	OXT,IL1B,LEP,FASLG,IL6,TNF
GO:0045321	Leukocyte activation	10	574	0.7	0.57	0.0024	9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000339477,9606.ENSP00000347714,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	KIT,LEP,LEPR,ICOSLG,FCAR,NPY,IL6,IL18R1,TNF,IL10
GO:0070664	Negative regulation of leukocyte proliferation	5	100	1.15	0.73	0.0024	9606.ENSP00000339477,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000378118,9606.ENSP00000412237	ICOSLG,VSIG4,LILRB4,CCL8,IL10
GO:0007565	Female pregnancy	6	170	1.0	0.68	0.0025	9606.ENSP00000217386,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000436607,9606.ENSP00000451040	OXT,IL1B,LEP,BSG,ADM,PGF
GO:0022008	Neurogenesis	15	1290	0.52	0.48	0.0025	9606.ENSP00000002829,9606.ENSP00000259241,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000309096,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000352288,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000414378,9606.ENSP00000436607	SEMA3F,HS6ST1,IL1B,EPHA1,B4GAT1,LEP,MET,LEPR,BSG,PLXNB2,NPY,IL6,TNF,EFNA4,ADM
GO:0008283	Cell population proliferation	11	712	0.64	0.54	0.0027	9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000288135,9606.ENSP00000330393,9606.ENSP00000352288,9606.ENSP00000371770,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	COMP,HGF,CCN3,KIT,LEPR,PLXNB2,FGFBP1,IL6,TNF,IL10,ADM
GO:0010628	Positive regulation of gene expression	14	1146	0.54	0.49	0.0027	9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	OSM,HGF,IL1B,KIT,FGF19,LEP,BSG,FN1,PLXNB2,IL6,IL18R1,TNF,IL10,CD200
GO:0046850	Regulation of bone remodeling	4	50	1.36	0.76	0.0027	9606.ENSP00000301873,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000385675	LTBP3,LEP,LEPR,IL6
GO:1903140	Regulation of establishment of endothelial barrier	3	16	1.73	0.81	0.0027	9606.ENSP00000162749,9606.ENSP00000263341,9606.ENSP00000398698	TNFRSF1A,IL1B,TNF
GO:0071356	Cellular response to tumor necrosis factor	6	175	0.99	0.67	0.0028	9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000347714,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000398698	TNFRSF1A,FABP4,FCAR,CCL8,UMOD,TNF
GO:0007399	Nervous system development	20	2188	0.42	0.43	0.0029	9606.ENSP00000002829,9606.ENSP00000259241,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000294312,9606.ENSP00000309096,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000361112,9606.ENSP00000363827,9606.ENSP00000366091,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000414378,9606.ENSP00000436607	SEMA3F,HS6ST1,IL1B,EPHA1,FGF19,B4GAT1,LEP,MET,LEPR,BSG,FN1,PLXNB2,CHRDL1,HSPG2,MOG,NPY,IL6,TNF,EFNA4,ADM
GO:0018108	Peptidyl-tyrosine phosphorylation	6	176	0.99	0.66	0.0029	9606.ENSP00000275815,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000378058,9606.ENSP00000414378	EPHA1,KIT,LEP,MET,EFEMP1,EFNA4
GO:0002822	Regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6	179	0.98	0.66	0.0030	9606.ENSP00000263341,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,LILRB4,IL6,IL18R1,TNF,IL10
GO:0014070	Response to organic cyclic compound	12	861	0.6	0.51	0.0030	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000259206,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	OXT,PLAT,IL1RN,MSTN,IL1B,FGF19,LEP,BSG,IL6,TNF,IL10,ADM
GO:1903206	Negative regulation of hydrogen peroxide-induced cell death	3	17	1.7	0.79	0.0030	9606.ENSP00000222390,9606.ENSP00000317272,9606.ENSP00000412237	HGF,MET,IL10
GO:0051091	Positive regulation of DNA-binding transcription factor activity	7	267	0.87	0.62	0.0031	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	IL1B,KIT,IL6,IL18R1,TNF,IL10,CD200
GO:1903037	Regulation of leukocyte cell-cell adhesion	8	368	0.79	0.59	0.0032	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,LEP,ICOSLG,VSIG4,LILRB4,IL6,TNF,IL10
GO:0010829	Negative regulation of glucose transmembrane transport	3	18	1.68	0.77	0.0034	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000398698	IL1B,LEP,TNF
GO:0060252	Positive regulation of glial cell proliferation	3	18	1.68	0.77	0.0034	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,IL6,TNF
GO:0060255	Regulation of macromolecule metabolic process	38	6249	0.24	0.34	0.0034	9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000295550,9606.ENSP00000308716,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000339477,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000363827,9606.ENSP00000363869,9606.ENSP00000366091,9606.ENSP00000375616,9606.ENSP00000378058,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000451040	TNFRSF1A,FSTL3,OSM,PLAT,COMP,HGF,PI3,FABP4,CCN3,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,COL6A3,INHBC,WFIKKN2,LEP,MET,LEPR,BSG,ICOSLG,THBS4,FN1,PLXNB2,FASLG,HSPG2,VSIG4,MOG,LILRB4,EFEMP1,IL6,IL18R1,TNF,IL10,CD200,PGF
GO:0090136	Epithelial cell-cell adhesion	3	18	1.68	0.77	0.0034	9606.ENSP00000259526,9606.ENSP00000288135,9606.ENSP00000339730	CCN3,KIT,THBS4
GO:0007159	Leukocyte cell-cell adhesion	4	56	1.31	0.72	0.0036	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000379438,9606.ENSP00000398698	IL1B,LEP,UMOD,TNF
GO:0051962	Positive regulation of nervous system development	7	275	0.86	0.6	0.0036	9606.ENSP00000217386,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000385675,9606.ENSP00000398698	OXT,IL1B,KIT,FN1,PLXNB2,IL6,TNF
GO:0090092	Regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	7	275	0.86	0.6	0.0036	9606.ENSP00000166139,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000306864,9606.ENSP00000308716,9606.ENSP00000311184,9606.ENSP00000361112	FSTL3,CCN3,MSTN,VASN,INHBC,WFIKKN2,CHRDL1
GO:0097191	Extrinsic apoptotic signaling pathway	5	113	1.1	0.68	0.0036	9606.ENSP00000162749,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000356694,9606.ENSP00000398698	TNFRSF1A,IL1B,TNFRSF10B,FASLG,TNF
GO:1900015	Regulation of cytokine production involved in inflammatory response	4	56	1.31	0.72	0.0036	9606.ENSP00000312652,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698	LEP,LILRB4,IL6,TNF
GO:0008217	Regulation of blood pressure	6	191	0.95	0.62	0.0040	9606.ENSP00000217386,9606.ENSP00000312652,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000398698,9606.ENSP00000436607	OXT,LEP,UMOD,NPY,TNF,ADM
GO:0043030	Regulation of macrophage activation	4	58	1.29	0.7	0.0041	9606.ENSP00000363869,9606.ENSP00000385675,9606.ENSP00000412237,9606.ENSP00000420298	VSIG4,IL6,IL10,CD200
GO:0031645	Negative regulation of nervous system process	3	20	1.63	0.74	0.0042	9606.ENSP00000259526,9606.ENSP00000398698,9606.ENSP00000412237	CCN3,TNF,IL10
GO:0071396	Cellular response to lipid	9	502	0.71	0.54	0.0042	9606.ENSP00000220809,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000347714,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	PLAT,MSTN,IL1B,LEP,ICOSLG,FCAR,IL6,TNF,IL10
GO:0071222	Cellular response to lipopolysaccharide	6	195	0.94	0.61	0.0044	9606.ENSP00000263341,9606.ENSP00000339477,9606.ENSP00000347714,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,ICOSLG,FCAR,IL6,TNF,IL10
GO:0009888	Tissue development	17	1723	0.45	0.42	0.0046	9606.ENSP00000002829,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000294312,9606.ENSP00000301873,9606.ENSP00000309096,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000363827,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000412237,9606.ENSP00000436607	SEMA3F,COMP,HGF,CCN3,FGF19,LTBP3,B4GAT1,LEP,MET,BSG,FN1,PLXNB2,HSPG2,UMOD,NPY,IL10,ADM
GO:0032649	Regulation of interferon-gamma production	5	120	1.08	0.64	0.0046	9606.ENSP00000263341,9606.ENSP00000375616,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,LILRB4,IL18R1,TNF,IL10
GO:0051338	Regulation of transferase activity	12	912	0.57	0.48	0.0046	9606.ENSP00000222390,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000375616,9606.ENSP00000398698,9606.ENSP00000420298	HGF,FABP4,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,LEP,MET,LILRB4,TNF,CD200
GO:0010888	Negative regulation of lipid storage	3	21	1.61	0.73	0.0047	9606.ENSP00000312652,9606.ENSP00000385675,9606.ENSP00000398698	LEP,IL6,TNF
GO:0035809	Regulation of urine volume	3	21	1.61	0.73	0.0047	9606.ENSP00000217386,9606.ENSP00000379438,9606.ENSP00000436607	OXT,UMOD,ADM
GO:0043086	Negative regulation of catalytic activity	11	771	0.61	0.49	0.0047	9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000330393,9606.ENSP00000375616,9606.ENSP00000398698	HGF,PI3,FABP4,MSTN,IL1B,EPHA1,COL6A3,WFIKKN2,LEPR,LILRB4,TNF
GO:0065009	Regulation of molecular function	24	3085	0.35	0.38	0.0047	9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000259206,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000375616,9606.ENSP00000378118,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	HGF,PI3,FABP4,IL1RN,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,COL6A3,WFIKKN2,LEP,MET,LEPR,FN1,PLXNB2,FASLG,LILRB4,CCL8,IL6,IL18R1,TNF,IL10,CD200
GO:0043549	Regulation of kinase activity	11	778	0.61	0.49	0.0049	9606.ENSP00000222390,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000375616,9606.ENSP00000398698	HGF,FABP4,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,LEP,MET,LILRB4,TNF
GO:0046888	Negative regulation of hormone secretion	4	62	1.27	0.68	0.0049	9606.ENSP00000215781,9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000312652	OSM,CCN3,IL1B,LEP
GO:0002698	Negative regulation of immune effector process	5	123	1.06	0.63	0.0050	9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000498879	VSIG4,LILRB4,TNF,IL10,CD59
GO:0030449	Regulation of complement activation	3	22	1.59	0.71	0.0052	9606.ENSP00000263341,9606.ENSP00000363869,9606.ENSP00000498879	IL1B,VSIG4,CD59
GO:0080164	Regulation of nitric oxide metabolic process	4	64	1.25	0.66	0.0054	9606.ENSP00000263341,9606.ENSP00000384364,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,NPY,TNF,IL10
GO:0007178	Transmembrane receptor protein serine/threonine kinase signaling pathway	6	206	0.92	0.58	0.0056	9606.ENSP00000222271,9606.ENSP00000260950,9606.ENSP00000301873,9606.ENSP00000308716,9606.ENSP00000311184,9606.ENSP00000361112	COMP,MSTN,LTBP3,INHBC,WFIKKN2,CHRDL1
GO:0010623	Programmed cell death involved in cell development	3	23	1.57	0.7	0.0057	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000356694	IL1B,KIT,FASLG
GO:0032757	Positive regulation of interleukin-8 production	4	65	1.24	0.66	0.0057	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,LEP,IL6,TNF
GO:0002688	Regulation of leukocyte chemotaxis	5	128	1.05	0.61	0.0058	9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000339730,9606.ENSP00000385675,9606.ENSP00000451040	CCN3,MSTN,THBS4,IL6,PGF
GO:0050830	Defense response to Gram-positive bacterium	5	130	1.04	0.61	0.0062	9606.ENSP00000263341,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000436607	IL1B,NPY,IL6,TNF,ADM
GO:0071495	Cellular response to endogenous stimulus	13	1103	0.53	0.44	0.0062	9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000260950,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000301873,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000361112,9606.ENSP00000371770,9606.ENSP00000398698,9606.ENSP00000451040	PLAT,COMP,MSTN,KIT,FGF19,LTBP3,WFIKKN2,LEP,LEPR,CHRDL1,FGFBP1,TNF,PGF
GO:2000272	Negative regulation of signaling receptor activity	4	67	1.23	0.64	0.0062	9606.ENSP00000259206,9606.ENSP00000311184,9606.ENSP00000375616,9606.ENSP00000398698	IL1RN,WFIKKN2,LILRB4,TNF
GO:0001889	Liver development	5	131	1.04	0.6	0.0063	9606.ENSP00000222390,9606.ENSP00000317272,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	HGF,MET,IL6,TNF,IL10
GO:0032682	Negative regulation of chemokine production	3	24	1.55	0.68	0.0063	9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000412237	LILRB4,IL6,IL10
GO:0002439	Chronic inflammatory response to antigenic stimulus	2	3	2.28	0.71	0.0066	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0002874	Regulation of chronic inflammatory response to antigenic stimulus	2	3	2.28	0.71	0.0066	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0060559	Positive regulation of calcidiol 1-monooxygenase activity	2	3	2.28	0.71	0.0066	9606.ENSP00000263341,9606.ENSP00000398698	IL1B,TNF
GO:0150102	Negative regulation of monocyte activation	2	3	2.28	0.71	0.0066	9606.ENSP00000346839,9606.ENSP00000375616	FN1,LILRB4
GO:1904057	Negative regulation of sensory perception of pain	2	3	2.28	0.71	0.0066	9606.ENSP00000259526,9606.ENSP00000412237	CCN3,IL10
GO:0051043	Regulation of membrane protein ectodomain proteolysis	3	25	1.53	0.67	0.0068	9606.ENSP00000263341,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,TNF,IL10
GO:0002702	Positive regulation of production of molecular mediator of immune response	5	135	1.02	0.59	0.0070	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000412237	IL1B,KIT,IL6,IL18R1,IL10
GO:0050810	Regulation of steroid biosynthetic process	4	70	1.21	0.63	0.0070	9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698,9606.ENSP00000436607	FGF19,LEP,TNF,ADM
GO:0050790	Regulation of catalytic activity	20	2370	0.38	0.38	0.0071	9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000375616,9606.ENSP00000378118,9606.ENSP00000398698,9606.ENSP00000420298	HGF,PI3,FABP4,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,COL6A3,WFIKKN2,LEP,MET,LEPR,FN1,PLXNB2,FASLG,LILRB4,CCL8,TNF,CD200
GO:0009892	Negative regulation of metabolic process	23	2982	0.34	0.36	0.0073	9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000294312,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000346839,9606.ENSP00000356694,9606.ENSP00000363827,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	PLAT,HGF,PI3,FABP4,MSTN,IL1B,EPHA1,FGF19,COL6A3,WFIKKN2,LEP,MET,LEPR,FN1,FASLG,HSPG2,VSIG4,LILRB4,IL6,IL18R1,TNF,IL10,CD200
GO:0002726	Positive regulation of T cell cytokine production	3	26	1.52	0.66	0.0074	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000387211	IL1B,IL6,IL18R1
GO:0002705	Positive regulation of leukocyte mediated immunity	5	138	1.01	0.58	0.0076	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698	IL1B,KIT,IL6,IL18R1,TNF
